dateTime,analogValue
2015-12-20 17:07:38.447309,105
2015-12-20 17:07:38.457610,106
2015-12-20 17:07:38.468828,105
2015-12-20 17:07:38.485914,106
2015-12-20 17:07:38.497118,105
2015-12-20 17:07:38.507525,105
2015-12-20 17:07:38.517962,104
2015-12-20 17:07:38.528726,105
2015-12-20 17:07:38.541396,105
2015-12-20 17:07:38.551567,107
2015-12-20 17:07:38.562558,105
2015-12-20 17:07:38.574301,106
2015-12-20 17:07:38.584563,106
2015-12-20 17:07:38.595447,105
2015-12-20 17:07:38.606660,105
2015-12-20 17:07:38.617313,106
2015-12-20 17:07:38.629173,108
2015-12-20 17:07:38.641909,105
2015-12-20 17:07:38.654789,104
2015-12-20 17:07:38.665226,105
2015-12-20 17:07:38.676341,106
2015-12-20 17:07:38.686624,104
2015-12-20 17:07:38.696978,105
2015-12-20 17:07:38.707205,106
2015-12-20 17:07:38.720045,105
2015-12-20 17:07:38.730449,105
2015-12-20 17:07:38.740750,105
2015-12-20 17:07:38.751000,106
2015-12-20 17:07:38.761196,105
2015-12-20 17:07:38.774385,104
2015-12-20 17:07:38.784988,105
2015-12-20 17:07:38.796068,104
2015-12-20 17:07:38.806285,105
2015-12-20 17:07:38.823110,107
2015-12-20 17:07:38.834247,105
2015-12-20 17:07:38.846984,104
2015-12-20 17:07:38.857413,104
2015-12-20 17:07:38.872910,106
2015-12-20 17:07:38.884145,106
2015-12-20 17:07:38.896216,106
2015-12-20 17:07:38.906545,105
2015-12-20 17:07:38.922916,105
2015-12-20 17:07:38.934062,104
2015-12-20 17:07:38.946796,105
2015-12-20 17:07:38.957232,105
2015-12-20 17:07:38.972194,107
2015-12-20 17:07:38.983325,105
2015-12-20 17:07:38.993555,107
2015-12-20 17:07:39.004439,103
2015-12-20 17:07:39.015411,105
2015-12-20 17:07:39.028062,105
2015-12-20 17:07:39.038200,108
2015-12-20 17:07:39.048627,106
2015-12-20 17:07:39.060304,105
2015-12-20 17:07:39.070507,104
2015-12-20 17:07:39.082096,105
2015-12-20 17:07:39.092514,105
2015-12-20 17:07:39.103053,107
2015-12-20 17:07:39.113663,106
